,ID,age,workclass,education,education.num,marital.status,occupation,relationship,race,Gender,capital.gain,capital.loss,hours.per.week,native.country,income,age_avg
10946,10947,58,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K,51-60
10947,10948,22,Private,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,24,Mexico,<=50K,19-30
10948,10949,36,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,<=50K,31-40
10949,10950,34,Private,High School,8,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,31-40
10950,10951,43,Private,Primary/Middle School,2,Widowed,"Prof-,specialty",Unmarried,White,Female,0,0,21,Mexico,<=50K,41-50
10951,10952,37,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,24,United-States,<=50K,31-40
10952,10953,43,Private,Prof-school,15,Separated,Tech-support,Not-in-family,White,Male,0,0,50,Columbia,>50K,41-50
10953,10954,42,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,>50K,41-50
10954,10955,21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K,19-30
10955,10956,49,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Greece,<=50K,41-50
10956,10957,35,Private,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Black,Male,0,0,40,United-States,<=50K,31-40
10957,10958,49,Self-emp-not-inc,Some-college,10,Widowed,Craft-repair,Unmarried,White,Female,0,0,30,United-States,<=50K,41-50
10958,10959,28,Private,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K,19-30
10959,10960,51,Private,Primary/Middle School,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K,51-60
10960,10961,30,Other,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,19-30
10961,10962,19,Private,Primary/Middle School,4,Never-married,Other-service,Not-in-family,White,Male,0,0,60,United-States,>50K,19-30
10962,10963,56,Private,Primary/Middle School,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,51-60
10963,10964,20,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,8,United-States,<=50K,19-30
10964,10965,22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,37,United-States,<=50K,19-30
10965,10966,54,Other,HS-grad,9,Divorced,Other-service,Other-relative,White,Male,0,0,45,United-States,<=50K,51-60
10966,10967,22,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,19-30
10967,10968,68,Private,Some-college,10,Divorced,Priv-house-serv,Other-relative,White,Female,0,0,30,United-States,<=50K,61-70
10968,10969,56,Local-gov,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,51-60
10969,10970,23,Other,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
10970,10971,69,Self-emp-not-inc,Primary/Middle School,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,61-70
10971,10972,41,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K,41-50
10972,10973,33,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K,31-40
10973,10974,18,Private,High School,7,Never-married,Sales,Own-child,White,Female,0,0,8,Mexico,<=50K,Greater than 70
10974,10975,17,Private,High School,7,Never-married,Other-service,Own-child,Black,Male,0,0,16,Haiti,<=50K,Greater than 70
10975,10976,50,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States,>50K,41-50
10976,10977,62,Private,High School,6,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K,61-70
10977,10978,41,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,52,United-States,<=50K,41-50
10978,10979,20,Federal-gov,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,19-30
10979,10980,23,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K,19-30
10980,10981,18,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K,Greater than 70
10981,10982,53,Other,Primary/Middle School,4,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,51-60
10982,10983,42,Private,Primary/Middle School,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K,41-50
10983,10984,23,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
10984,10985,43,Private,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K,41-50
10985,10986,47,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,41-50
10986,10987,53,Local-gov,Primary/Middle School,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K,51-60
10987,10988,28,Private,High School,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
10988,10989,28,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,19-30
10989,10990,44,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K,41-50
10990,10991,58,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,51-60
10991,10992,25,Other,Primary/Middle School,4,Never-married,Other-service,Not-in-family,White,Female,0,0,32,Mexico,<=50K,19-30
10992,10993,26,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,19-30
10993,10994,27,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,19-30
10994,10995,39,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,31-40
10995,10996,25,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,19-30
10996,10997,17,Private,High School,7,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K,Greater than 70
10997,10998,39,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K,31-40
10998,10999,52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,51-60
10999,11000,24,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K,19-30
11000,11001,26,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K,19-30
11001,11002,24,Other,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,19-30
11002,11003,32,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,31-40
11003,11004,49,Local-gov,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,41-50
11004,11005,20,Other,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,25,United-States,<=50K,19-30
11005,11006,40,Private,High School,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,31-40
11006,11007,33,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,31-40
11007,11008,19,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0,0,20,United-States,<=50K,19-30
11008,11009,37,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Japan,<=50K,31-40
11009,11010,21,State-gov,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,20,United-States,<=50K,19-30
11010,11011,33,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,36,United-States,<=50K,31-40
11011,11012,28,Private,Assoc-acdm,12,Divorced,"Prof-,specialty",Not-in-family,White,Female,0,0,40,United-States,<=50K,19-30
11012,11013,43,Private,Bachelors,13,Separated,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K,41-50
11013,11014,32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,31-40
11014,11015,28,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K,19-30
11015,11016,47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,South,<=50K,41-50
11016,11017,37,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K,31-40
11017,11018,26,Private,Some-college,10,Separated,Sales,Other-relative,Black,Male,0,0,30,United-States,<=50K,19-30
11018,11019,55,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,<=50K,51-60
11019,11020,40,Private,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,31-40
11020,11021,31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,31-40
11021,11022,39,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,31-40
11022,11023,54,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,54,United-States,>50K,51-60
11023,11024,38,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,31-40
11024,11025,53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,85,United-States,<=50K,51-60
11025,11026,27,Self-emp-not-inc,Assoc-acdm,12,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,0,78,United-States,<=50K,19-30
11026,11027,42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,41-50
11027,11028,62,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,61-70
11028,11029,26,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,19-30
11029,11030,33,Other,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,20,United-States,<=50K,31-40
11030,11031,59,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,51-60
11031,11032,42,Private,HS-grad,9,Divorced,"Prof-,specialty",Not-in-family,White,Female,0,0,45,United-States,<=50K,41-50
11032,11033,25,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,19-30
11033,11034,58,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,36,United-States,<=50K,51-60
11034,11035,30,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K,19-30
11035,11036,21,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K,19-30
11036,11037,61,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,61-70
11037,11038,33,Private,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,31-40
11038,11039,51,Private,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,51-60
11039,11040,70,Private,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,12,United-States,<=50K,61-70
11040,11041,55,Other,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,>50K,51-60
11041,11042,46,Private,Masters,14,Widowed,"Prof-,specialty",Not-in-family,White,Female,0,0,44,United-States,<=50K,41-50
11042,11043,35,Federal-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,31-40
11043,11044,31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,>50K,31-40
11044,11045,37,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K,31-40
11045,11046,43,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,United-States,>50K,41-50
11046,11047,23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,19-30
11047,11048,42,Local-gov,Bachelors,13,Married-civ-spouse,"Prof-,specialty",Wife,White,Female,0,0,50,United-States,>50K,41-50
11048,11049,45,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,41-50
11049,11050,25,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,19-30
11050,11051,33,Other,Primary/Middle School,4,Separated,Other-service,Not-in-family,White,Male,0,0,40,Guatemala,<=50K,31-40
11051,11052,38,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K,31-40
11052,11053,28,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,19-30
11053,11054,42,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,41-50
11054,11055,35,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,India,<=50K,31-40
11055,11056,36,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,31-40
11056,11057,33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K,31-40
11057,11058,22,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K,19-30
11058,11059,45,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,>50K,41-50
11059,11060,24,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,19-30
11060,11061,57,Private,Primary/Middle School,2,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,35,Other,<=50K,51-60
11061,11062,41,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,41-50
11062,11063,26,Self-emp-not-inc,Some-college,10,Never-married,"Prof-,specialty",Own-child,White,Female,0,0,35,United-States,<=50K,19-30
11063,11064,25,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Own-child,White,Female,0,0,50,United-States,<=50K,19-30
11064,11065,53,State-gov,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K,51-60
11065,11066,28,Local-gov,Assoc-acdm,12,Widowed,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K,19-30
11066,11067,30,Local-gov,Masters,14,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,0,40,United-States,<=50K,19-30
11067,11068,38,Self-emp-not-inc,High School,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,31-40
11068,11069,37,Local-gov,Some-college,10,Divorced,Protective-serv,Unmarried,White,Male,0,0,48,Germany,<=50K,31-40
11069,11070,30,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,<=50K,19-30
11070,11071,41,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,Other,<=50K,41-50
11071,11072,29,Other,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,36,Other,<=50K,19-30
11072,11073,31,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,80,United-States,<=50K,31-40
11073,11074,59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Greece,<=50K,51-60
11074,11075,33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K,31-40
11075,11076,49,State-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,41-50
11076,11077,50,Federal-gov,High School,6,Separated,Craft-repair,Not-in-family,White,Male,0,0,56,United-States,<=50K,41-50
11077,11078,28,Private,Primary/Middle School,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K,19-30
11078,11079,81,Other,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K,Greater than 70
11079,11080,24,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,16,United-States,<=50K,19-30
11080,11081,32,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,31-40
11081,11082,47,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K,41-50
11082,11083,44,Other,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K,41-50
11083,11084,24,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K,19-30
11084,11085,51,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,51-60
11085,11086,52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,51-60
11086,11087,22,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,19-30
11087,11088,28,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,Other,Male,0,0,40,United-States,<=50K,19-30
11088,11089,47,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,41-50
11089,11090,43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,41-50
11090,11091,25,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K,19-30
11091,11092,43,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K,41-50
11092,11093,25,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,United-States,<=50K,19-30
11093,11094,59,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,51-60
11094,11095,29,Private,Assoc-acdm,12,Divorced,"Prof-,specialty",Unmarried,White,Female,0,0,35,United-States,<=50K,19-30
11095,11096,30,Private,Primary/Middle School,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Portugal,<=50K,19-30
11096,11097,24,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,40,Puerto-Rico,<=50K,19-30
11097,11098,38,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,31-40
11098,11099,37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,31-40
